#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:hcv" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:hcv" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:hcv" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:hcv" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:hcv" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.hcv" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:hcv" jeffreys="true" parameter="@bPopSizes.t:hcv" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="FrequenciesPrior.s:hcv" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:hcv" name="distribution">
#            <parameter id="kappa.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel id="SiteModel.s:hcv" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:hcv" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:hcv" kappa="@kappa.s:hcv" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:hcv" id="estimatedFreqs.s:hcv" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" name="clock.rate" spec="beast.core.parameter.RealParameter">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
1794000	-7240.89621885398	-6767.301391021875	-473.594827832105	-6767.301391021875	215.67624000282527	7.198499529414255	-438.21985713651645	5569.084428321682	367.8010077617081	726.525030734337	122.32351429084085	13	16	2	31	0.19198024892608795	0.3163083545202836	0.20228395744897185	0.2894274391046571
1797000	-7246.271723468972	-6779.947246439035	-466.32447702993676	-6779.947246439035	268.26623001836117	7.045954726572652	-432.53757449030593	6490.772379463926	383.0902117683795	280.3513709510826	131.94707164764517	12	15	8	27	0.19198024892608795	0.3163083545202836	0.20228395744897185	0.2894274391046571
1800000	-7224.711976913952	-6767.831534908359	-456.8804420055926	-6767.831534908359	251.50709919977623	7.7091984223360175	-421.8558284079803	10486.943793634631	92.52680827088862	218.96365561389092	149.96993096938678	11	4	28	19	0.19198024892608795	0.3163083545202836	0.20228395744897185	0.2894274391046571
1803000	-7225.045205357915	-6761.691833850348	-463.35337150756664	-6761.691833850348	237.11325377684696	7.7091984223360175	-430.19193835795966	5743.981243744175	187.75553043935923	175.11257822141164	166.61620896576457	13	14	14	21	0.19198024892608795	0.3163083545202836	0.20228395744897185	0.2894274391046571
1806000	-7236.359353243542	-6769.993078901297	-466.3662743422449	-6769.993078901297	256.8579287400601	7.624816482577907	-433.2034194139026	6139.96420973889	150.59236888994252	60.18996058629575	160.556868102471	15	17	3	27	0.19198024892608795	0.3163083545202836	0.20576944394709182	0.28594195260653715
1809000	-7225.678989257527	-6760.331720365452	-465.34726889207434	-6760.331720365452	267.2905703285638	7.624816482577907	-430.3973345739393	5321.396555111587	333.9093978015392	61.2422983090544	251.41058074870477	16	25	17	4	0.19198024892608795	0.3163083545202836	0.20576944394709182	0.28594195260653715
1812000	-7231.686702209072	-6767.461864068087	-464.22483814098416	-6767.461864068087	274.20944065735466	7.474541598990127	-430.6133463225174	5128.2601876689905	328.7500394380719	73.63994667645781	196.09350356568422	13	23	22	4	0.18830889718914737	0.3329575536405235	0.20576944394709182	0.27296410522323783
1815000	-7221.615447346798	-6763.667364298172	-457.94808304862573	-6763.667364298172	232.59725047973564	7.474541598990127	-421.53890012500005	5354.160742953927	272.24839435089626	50.7729310886435	303.9021059788096	14	26	17	5	0.19004083459667728	0.33122561623299357	0.20576944394709182	0.27296410522323783
1818000	-7249.798214661996	-6782.454815639151	-467.3433990228449	-6782.454815639151	261.51218667708105	7.474541598990127	-432.3591597550791	5732.671230922387	366.2695406635513	67.60852520025531	258.92675698823166	11	28	14	9	0.1935267118395666	0.33122561623299357	0.20576944394709182	0.2694782279803485
1821000	-7242.668625438588	-6769.734008982357	-472.93461645623074	-6769.734008982357	240.7775856449785	7.474541598990127	-439.9228630079058	6200.495326250507	343.21265413182175	65.19927644469344	117.67666667086745	11	29	17	5	0.19385608659580955	0.34020008835901805	0.20144348893111574	0.26450033611405716
1824000	-7245.418260433986	-6776.833621244316	-468.5846391896695	-6776.833621244316	236.06677971558287	7.738969603397892	-434.151758031561	7615.415180152884	455.1807104028517	119.44599461558451	214.12244568911242	11	28	13	10	0.19392409145095743	0.34020008835901805	0.2113177872824309	0.2545580329075941
1827000	-7258.011479388683	-6780.29997819445	-477.71150119423305	-6780.29997819445	267.74700050300606	7.738969603397892	-443.158574758348	10210.63516281367	419.5326845905232	128.50368831118055	168.26527500271544	9	32	11	10	0.19555303795979903	0.33857114185017645	0.2113177872824309	0.2545580329075941
1830000	-7252.0170179276165	-6775.754290339913	-476.2627275877042	-6775.754290339913	250.47376864746306	7.738969603397892	-440.7448401524972	12375.622937088814	361.6993582756763	337.0885124491633	155.03665730668033	8	12	29	13	0.18903903296134106	0.317916404300494	0.21783179228088886	0.27521277045727655
1833000	-7236.302965374355	-6768.799893438381	-467.5030719359739	-6768.799893438381	252.11359088485952	7.738969603397892	-433.79817465038644	6409.741343192171	549.7268226744441	180.16600456671873	129.41316494729557	11	10	38	3	0.1932009085405914	0.32140767287068717	0.21017864813144538	0.27521277045727655
1836000	-7241.322677224534	-6766.642790637869	-474.67988658666496	-6766.642790637869	274.6883569445828	7.738969603397892	-440.4381966321008	8920.612147639127	573.2377544808321	200.10303209036366	89.51303360739186	11	9	41	1	0.1932009085405914	0.31831953035746485	0.21017864813144538	0.27830091297049886
1839000	-7242.823733709361	-6768.83410788457	-473.98962582479055	-6768.83410788457	255.14997672426193	7.738969603397892	-439.60014056223224	4722.832883833393	406.1549198611605	217.05072885060224	417.44103909224566	8	21	27	6	0.19694412403260197	0.3122815983448279	0.21108501992647413	0.2796892576960965
1842000	-7252.925578629035	-6776.486689927826	-476.43888870120907	-6776.486689927826	252.21345089667943	7.738969603397892	-441.51681733824296	7794.419350299495	892.1922209585856	165.98753220728375	208.31316498682241	10	12	37	3	0.1987339082574772	0.3122815983448279	0.2111584238928712	0.27782606950482425
1845000	-7247.895302467754	-6779.545096741153	-468.3502057266009	-6779.545096741153	258.79047436243206	7.738969603397892	-434.3982894629554	10247.13205459535	726.5934932148626	121.6390257805676	38.44041008424512	8	18	34	2	0.1987339082574772	0.3122815983448279	0.2111584238928712	0.27782606950482425
1848000	-7237.1080254470635	-6764.200598821713	-472.9074266253497	-6764.200598821713	246.11365051018316	7.807009181332355	-439.14454126455524	5985.7575368851885	792.0330722464691	101.81201867439322	127.94981896610439	8	23	12	19	0.1987339082574772	0.3122815983448279	0.2088463946685262	0.2801380987291693
1851000	-7235.5973468637185	-6764.068231869113	-471.5291149946052	-6764.068231869113	240.27488016129962	8.09651832510683	-437.5551005577702	7153.017897254938	462.0792241717056	117.73186500910525	163.08140238681628	11	14	22	15	0.1987339082574772	0.3122815983448279	0.2088463946685262	0.2801380987291693
1854000	-7262.286838451541	-6780.642762978774	-481.644075472767	-6780.642762978774	259.29999332119075	7.229046623638478	-447.73792738166435	6076.119740584199	733.871467707356	183.24348227299922	160.512164473087	10	16	12	24	0.200285422424483	0.32394202428188545	0.19718596873146865	0.27858658456216345
1857000	-7245.708472976809	-6765.575509881697	-480.1329630951124	-6765.575509881697	232.04933581156905	7.229046623638478	-446.000777514645	4318.863901380055	793.0257041785939	198.5539100932761	310.4288300281815	11	6	21	24	0.19235174398643454	0.32394202428188545	0.19895643599458454	0.2847497957370961
1860000	-7241.908652223011	-6766.440894576188	-475.4677576468231	-6766.440894576188	229.32254026044274	7.229046623638478	-438.3635536300614	5706.935896448496	1562.3583821474851	1827.7134816708062	129.06854663803324	10	11	1	40	0.19235174398643454	0.32394202428188545	0.19895643599458454	0.2847497957370961
1863000	-7247.49227057211	-6775.372025940295	-472.12024463181456	-6775.372025940295	252.8083182283346	7.229046623638478	-434.75474396772404	12505.359730783173	924.4512921067608	981.7559957515623	212.93194291668354	9	5	8	40	0.19235174398643454	0.3148727043006498	0.20802575597582018	0.2847497957370961
1866000	-7250.360711826273	-6766.83188169189	-483.52883013438225	-6766.83188169189	235.54944302890925	7.575854471547437	-444.8119266604594	9788.32230238609	8942.18016503188	640.5916199112086	185.55815858296256	4	6	21	31	0.19235174398643454	0.3148727043006498	0.20802575597582018	0.2847497957370961
1869000	-7249.523914935589	-6767.218475395546	-482.3054395400435	-6767.218475395546	268.44525615361556	7.509512874978518	-442.1176043935615	7002.931042013207	12911.63413656577	1702.4740889283578	186.6875882380111	4	3	18	37	0.19235174398643454	0.3148727043006498	0.20802575597582018	0.2847497957370961
1872000	-7267.668983469756	-6786.892561422251	-480.7764220475058	-6786.892561422251	230.60189128276554	7.3614930711532125	-444.81965768734443	5866.765320540833	1241.735834426449	957.3043008071236	168.20433544591535	11	3	6	42	0.19235174398643454	0.3148727043006498	0.20802575597582018	0.2847497957370961
1875000	-7266.939660392036	-6775.3812981489355	-491.5583622431001	-6775.3812981489355	255.05740262950064	7.3614930711532125	-452.35474517371796	9696.099116431618	2329.4029624348805	3056.2821918106083	177.54982540805432	9	1	8	44	0.19304036063508428	0.3148727043006498	0.20733713932717043	0.2847497957370961
1878000	-7241.781252136975	-6765.633836053665	-476.14741608331036	-6765.633836053665	230.21122784815375	6.740211470296081	-440.20147281372965	9310.88274368341	2081.21939846413	361.6847331188735	153.79461537663835	8	6	18	30	0.19304036063508428	0.33352762800812097	0.18868221561969922	0.2847497957370961
1881000	-7252.904429899121	-6774.016065230466	-478.88836466865564	-6774.016065230466	236.06624025077232	6.740211470296081	-442.0897555835669	6788.817741073857	5172.80293649866	408.0479934997195	177.53864245854044	9	2	27	24	0.19304036063508428	0.3166154425668713	0.2055944010609489	0.2847497957370961
1884000	-7238.293675161744	-6765.319580011318	-472.97409515042614	-6765.319580011318	245.9983005622307	6.631163335979077	-439.0227051535119	5319.76158431897	1056.5410655890273	303.9881142377513	102.93092637052656	9	7	35	11	0.19157796275682573	0.3180778404451298	0.2055944010609489	0.2847497957370961
1887000	-7247.2601272683105	-6776.561231863353	-470.69889540495734	-6776.561231863353	264.40914947420004	8.03077158313383	-436.0824570593475	7139.946152717405	268.90304130818794	345.41315484913247	175.24707490955055	11	5	32	14	0.19157796275682573	0.3344264249522986	0.18924581655378014	0.2847497957370961
1890000	-7240.205122504888	-6771.812957178232	-468.39216532665597	-6771.812957178232	258.5574395630666	8.03077158313383	-431.3662541204529	12793.902012839188	3088.9700144388557	282.64501291499084	140.99880375693485	8	4	28	22	0.19157796275682573	0.3344264249522986	0.18924581655378014	0.2847497957370961
1893000	-7243.072884467536	-6780.379941890754	-462.69294257678206	-6780.379941890754	242.5408457882673	8.03077158313383	-425.97564902896494	4808.215260425553	6027.798153974948	256.9925469359862	156.96718830158554	2	9	24	27	0.2210063074923527	0.2942601064958651	0.19998379027468663	0.2847497957370961
1896000	-7246.139902535865	-6774.601778768505	-471.53812376735993	-6774.601778768505	229.68609517317762	7.86933126854123	-438.17465051390025	4382.753834383964	601.939014223463	257.43441449751873	131.30242263822234	13	2	27	20	0.2210063074923527	0.2942601064958651	0.2104262704609698	0.2743073155508129
1899000	-7233.335858014839	-6770.266789358252	-463.06906865658715	-6770.266789358252	249.47272991180873	7.86933126854123	-428.4677186827169	8434.570888395658	409.25251038509515	270.57968859514705	170.45413685788932	10	1	24	27	0.19940238519920217	0.31017303059418133	0.23203019275412032	0.25839439145249665
1902000	-7221.142073549136	-6770.762146008006	-450.37992754112906	-6770.762146008006	247.10346482432766	7.86933126854123	-417.25410754975263	7977.714231892542	198.84692014991353	164.0678756021249	57.020385096223826	10	10	39	3	0.19940238519920217	0.32190069475449673	0.1823195576029889	0.2963773624433127
1905000	-7241.5110290022385	-6777.2751210944325	-464.2359079078063	-6777.2751210944325	223.75667229929766	7.183404458336032	-431.95293407671085	6050.648819790132	335.3340742052886	111.4066310423194	59.616550514708166	13	21	26	2	0.19940238519920217	0.3008432695866386	0.20337698277084704	0.2963773624433127
1908000	-7226.807853931465	-6765.961535318401	-460.84631861306434	-6765.961535318401	247.50592161856065	7.183404458336032	-427.72765207897584	6216.005205494999	325.68546580325244	229.63655705566353	58.08520953621553	10	15	35	2	0.19940238519920217	0.3008432695866386	0.20337698277084704	0.2963773624433127
1911000	-7231.376528661745	-6765.895697594274	-465.4808310674713	-6765.895697594274	264.10648615026315	7.183404458336032	-431.69488383474345	6007.117754851887	345.64366777253514	135.82248982780084	239.2173113927627	10	36	8	8	0.19940238519920217	0.3008432695866386	0.24255733219180833	0.25719701302235143
1914000	-7231.5494196085565	-6770.1416359078175	-461.4077837007393	-6770.1416359078175	251.42096110403753	7.183404458336032	-427.73108635035896	12217.335064180565	259.29680144644544	155.14198772033424	33.75481216065744	10	24	27	1	0.19940238519920217	0.3008432695866386	0.24255733219180833	0.25719701302235143
1917000	-7243.357899020707	-6773.676907883861	-469.6809911368463	-6773.676907883861	260.70985781555555	8.868236642206975	-436.2366407862352	11784.878562896027	242.40799234592438	123.5009288599207	10.657099457827297	12	31	17	2	0.19940238519920217	0.3008432695866386	0.24255733219180833	0.25719701302235143
1920000	-7235.603262874391	-6764.005523601343	-471.597739273047	-6764.005523601343	255.7797741212479	7.337720660506281	-435.9888723375061	13746.530516462119	312.996901241219	155.04574913438114	278.0091300652331	11	30	16	5	0.19940238519920217	0.31005828500226124	0.21557568231514476	0.27496364748339236
1923000	-7214.038859882479	-6757.6191632009495	-456.41969668152984	-6757.6191632009495	253.74629829532466	7.459515392832459	-422.58033866331147	5826.945502588458	329.6162761008918	95.0460010041658	220.8845391644682	10	24	14	14	0.19940238519920217	0.31005828500226124	0.21557568231514476	0.27496364748339236
1926000	-7223.94364270124	-6764.159375204366	-459.784267496873	-6764.159375204366	232.07523576874078	7.459515392832459	-425.8158375205773	5884.981897086102	506.674830369606	54.07836357604697	147.0555697332634	9	18	11	24	0.183339769591911	0.3261209006095524	0.21557568231514476	0.27496364748339236
1929000	-7243.804253304521	-6775.488372689224	-468.31588061529675	-6775.488372689224	250.19117422183322	7.459515392832459	-434.0528113105347	8554.876408486292	705.0142859315209	100.20871348496006	128.9545268074424	8	24	18	12	0.183339769591911	0.3200339177743399	0.21557568231514476	0.28105063031860483
1932000	-7233.012802882008	-6762.942599340149	-470.07020354185914	-6762.942599340149	256.86065837045805	7.459515392832459	-436.25161751830166	6871.865551666393	491.4602079572122	102.28200320991385	160.15090579181134	13	17	13	19	0.183339769591911	0.3200339177743399	0.21557568231514476	0.28105063031860483
1935000	-7238.603387604595	-6776.4958450998265	-462.1075425047686	-6776.4958450998265	238.33656823066153	7.459515392832459	-425.9833077251687	17273.370066289564	590.3969448869218	138.17855270433614	214.88866119857127	8	18	19	17	0.183339769591911	0.3439089662851536	0.19170063380433108	0.28105063031860483
1938000	-7245.134119187708	-6775.167594453437	-469.96652473427133	-6775.167594453437	276.1432323062949	7.459515392832459	-435.36046875993145	9875.353585270332	848.3145445457669	143.46529758346784	110.24175143364464	9	23	21	9	0.19603070033547887	0.3439089662851536	0.1859378994691316	0.27412243391023644
1941000	-7236.936412076389	-6768.658171462274	-468.2782406141148	-6768.658171462274	230.75380983031076	7.459515392832459	-433.3223767374116	10652.083478416436	457.4692765214359	204.92565251019096	203.26752251057871	8	26	14	14	0.19603070033547887	0.3439089662851536	0.20841589928114346	0.2516444340982246
1944000	-7241.933492584156	-6766.9082008148325	-475.02529176932376	-6766.9082008148325	248.25520824412965	7.459515392832459	-440.58807085124147	7461.178478629205	503.7277639311157	312.60914487517334	146.77440266112745	9	29	7	17	0.19603070033547887	0.3439089662851536	0.20841589928114346	0.2516444340982246
1947000	-7241.309544894404	-6775.665588528568	-465.6439563658362	-6775.665588528568	241.16049623502272	7.459515392832459	-431.0174415210394	7155.1636439621725	327.99491602703165	436.66432811779237	64.77608053536686	9	21	6	26	0.19603070033547887	0.3439089662851536	0.20841589928114346	0.2516444340982246
1950000	-7240.814091254636	-6768.424216676123	-472.3898745785124	-6768.424216676123	246.5722606706711	6.9856408467343005	-438.7316415399871	10561.484609213745	360.99695571998353	67.07939151625632	96.76437122341011	10	30	4	18	0.20090557389080327	0.32791372728846835	0.20354102572581906	0.2676396730949099
1953000	-7236.398905037632	-6760.6503238764735	-475.74858116115837	-6760.6503238764735	253.77063430502255	8.271345468594923	-439.28093435940957	10316.552959684292	393.1378272523603	160.8796883357372	455.50700552476167	12	26	20	4	0.20090557389080327	0.32791372728846835	0.20354102572581906	0.2676396730949099
1956000	-7233.99662072713	-6761.553797115755	-472.4428236113752	-6761.553797115755	241.38386807830543	6.310371215689128	-437.8259416868269	10796.007792743381	596.955653606178	221.97948494885222	135.45058865711925	11	17	3	31	0.19033517391010643	0.33848412726916516	0.20354102572581906	0.2676396730949099
1959000	-7244.110787398635	-6770.789603581064	-473.32118381757107	-6770.789603581064	256.81748037004246	6.310371215689128	-437.47952401461	17911.122518095264	1067.5081312456507	120.43671663914489	133.37499863439402	10	15	10	27	0.19033517391010643	0.33848412726916516	0.19040157757037313	0.2807791212503558
1962000	-7232.723493063732	-6768.773902183811	-463.9495908799217	-6768.773902183811	244.26132965687867	7.197794317864411	-428.33043902146363	9718.332534899431	1526.463929523141	67.09769012351198	140.8001394512301	8	18	9	27	0.19033517391010643	0.33848412726916516	0.19040157757037313	0.2807791212503558
1965000	-7241.541276414146	-6768.682055796822	-472.85922061732316	-6768.682055796822	257.31517036546217	7.197794317864411	-438.7560610726053	7767.104711694288	857.859542151703	107.31175706078588	118.34798047677793	11	16	12	23	0.19169865223278526	0.33848412726916516	0.1890380992476943	0.2807791212503558
1968000	-7227.832092665978	-6771.132898889725	-456.69919377625286	-6771.132898889725	235.8487344012634	7.197794317864411	-422.15400206237166	8986.119847856176	1057.2330310984935	136.25338151573126	108.26291566997445	9	13	16	24	0.20795369766114058	0.33848412726916516	0.1890380992476943	0.2645240758220005
1971000	-7252.442105547453	-6769.525533802091	-482.91657174536255	-6769.525533802091	258.13455907031545	8.100307323199553	-445.1718252096779	5672.012409381884	6770.327180463663	668.7496709478698	150.14452969257096	13	3	11	35	0.20795369766114058	0.33848412726916516	0.1890380992476943	0.2645240758220005
1974000	-7248.11240932581	-6771.9166573283455	-476.1957519974645	-6771.9166573283455	243.4766497163341	6.517511237540493	-439.0212970927398	10367.176876846916	4292.390257167369	528.6596296442189	131.22484286439	9	4	13	36	0.20991281998280445	0.34596974358911414	0.18707897692603043	0.2570384595020515
1977000	-7236.491189082192	-6770.413596908057	-466.07759217413496	-6770.413596908057	243.32131132765895	6.7195118438177275	-430.2758680077501	11839.446268270574	1388.1774295035184	71.78026296034805	147.5680410575633	9	14	10	29	0.20991281998280445	0.34596974358911414	0.18707897692603043	0.2570384595020515
